	GeneID	logFC	logCPM	F	PValue	FDR	Accession	Isoform	E-value	ProteinN	GO_BP	GO_CC	GO_MF	GO	Status	Organism	S_10B	S_9A	S_13A	S_42A	S_46B	S_47B	S_48B	S_2A	S_2B	S_7B	S_8B	S_33A	S_36B	S_38A	S_40A
113	TRINITY_DN276607_c0_g1	20.4166006849997	6.83803402273126	130.178361550308	3.23630642576672e-10	9.72462950266795e-09	Q08DH3	TRINITY_DN276607_c0_g1_i1	7.3e-31	Probable tRNA methyltransferase 9B (Probable tRNA methyltransferase 9-like protein) (EC 2.1.1.-)	tRNA wobble uridine modification [GO:0002098]	cytoplasm [GO:0005737]; nucleus [GO:0005634]	2-oxoglutarate-dependent dioxygenase activity [GO:0016706]; tRNA (uracil) methyltransferase activity [GO:0016300]; tRNA binding [GO:0000049]	GO:0000049; GO:0002098; GO:0005634; GO:0005737; GO:0016300; GO:0016706	reviewed	Bos taurus (Bovine)	158	293	176	140	173	129	87	0	1	0	0	0	0	0	0
114	TRINITY_DN276631_c0_g2	21.8887860095962	7.6593413522328	197.880673171002	7.62997988541918e-12	2.95184846817154e-10	P97501	TRINITY_DN276631_c0_g2_i1	8.4e-49	Dimethylaniline monooxygenase [N-oxide-forming] 3 (EC 1.14.13.8) (EC 1.14.14.73) (Dimethylaniline oxidase 3) (Hepatic flavin-containing monooxygenase 3) (FMO 3) (Trimethylamine monooxygenase) (EC 1.14.13.148)	drug metabolic process [GO:0017144]	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]	amino acid binding [GO:0016597]; flavin adenine dinucleotide binding [GO:0050660]; monooxygenase activity [GO:0004497]; N,N-dimethylaniline monooxygenase activity [GO:0004499]; NADP binding [GO:0050661]; trimethylamine monooxygenase activity [GO:0034899]	GO:0004497; GO:0004499; GO:0005789; GO:0016021; GO:0016597; GO:0017144; GO:0034899; GO:0043231; GO:0050660; GO:0050661	reviewed	Mus musculus (Mouse)	448	550	229	255	248	247	105	0	0	0	0	0	0	1	0
115	TRINITY_DN276843_c0_g1	-2.91200719881568	11.0482724024478	11.7940306766049	0.00225934976118672	0.017351581912836	P26360	TRINITY_DN276843_c0_g1_i1	6.3e-29	ATP synthase subunit gamma, mitochondrial (F-ATPase gamma subunit)	ATP synthesis coupled proton transport [GO:0015986]	mitochondrial inner membrane [GO:0005743]; proton-transporting ATP synthase complex, catalytic core F(1) [GO:0045261]	proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]	GO:0005743; GO:0015986; GO:0045261; GO:0046933	reviewed	Ipomoea batatas (Sweet potato) (Convolvulus batatas)	994	844	996	367	192	407	939	6266	3619	2885	3605	3771	1593	3571	2000
116	TRINITY_DN276910_c0_g1	16.7587773330096	4.45277077518028	50.9436041703651	1.6458307940513e-06	2.91076931862216e-05	Q0VD24	TRINITY_DN276910_c0_g1_i1	2.4e-27	Histone-lysine N-methyltransferase SETMAR (EC 2.1.1.43) (SET domain and mariner transposase fusion protein homolog)	histone H3-K36 methylation [GO:0010452]; histone H3-K4 methylation [GO:0051568]	chromosome [GO:0005694]; nucleus [GO:0005634]	histone methyltransferase activity (H3-K36 specific) [GO:0046975]; histone methyltransferase activity (H3-K4 specific) [GO:0042800]; zinc ion binding [GO:0008270]	GO:0005634; GO:0005694; GO:0008270; GO:0010452; GO:0042800; GO:0046975; GO:0051568	reviewed	Bos taurus (Bovine)	36	50	36	31	26	21	6	0	0	0	0	0	0	0	0
117	TRINITY_DN276910_c0_g2	20.3651308453541	6.91318576659881	134.039658217918	2.50550073042654e-10	7.76960632868147e-09	Q0VD24	TRINITY_DN276910_c0_g2_i1	1.6e-27	Histone-lysine N-methyltransferase SETMAR (EC 2.1.1.43) (SET domain and mariner transposase fusion protein homolog)	histone H3-K36 methylation [GO:0010452]; histone H3-K4 methylation [GO:0051568]	chromosome [GO:0005694]; nucleus [GO:0005634]	histone methyltransferase activity (H3-K36 specific) [GO:0046975]; histone methyltransferase activity (H3-K4 specific) [GO:0042800]; zinc ion binding [GO:0008270]	GO:0005634; GO:0005694; GO:0008270; GO:0010452; GO:0042800; GO:0046975; GO:0051568	reviewed	Bos taurus (Bovine)	186	240	168	174	154	165	77	0	0	0	0	0	0	1	0
118	TRINITY_DN276935_c0_g1	8.59073759843635	3.02334634709787	14.0662088792869	0.00104127401578647	0.00905264909791888	P0A356	TRINITY_DN276935_c0_g1_i1	6.6e-17	Cold shock-like protein CspLA (CspL)		cytoplasm [GO:0005737]	DNA binding [GO:0003677]	GO:0003677; GO:0005737	reviewed	Listeria innocua serovar 6a (strain ATCC BAA-680 / CLIP 11262)	29	7	7	3	1	5	5	2	0	0	0	0	1	2	0
119	TRINITY_DN276943_c0_g1	12.0273325946599	3.05480846917729	13.8296006564787	0.00170200410191261	0.013541652173315	Q01085	TRINITY_DN276943_c0_g1_i1	4.8e-61	Nucleolysin TIAR (TIA-1-related protein)	apoptotic process [GO:0006915]; defense response [GO:0006952]; fibroblast growth factor receptor signaling pathway [GO:0008543]; germ cell development [GO:0007281]; positive regulation of cell population proliferation [GO:0008284]; regulation of transcription by RNA polymerase II [GO:0006357]; stem cell division [GO:0017145]	cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; lysosome [GO:0005764]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]	DNA binding [GO:0003677]; mRNA 3'-UTR AU-rich region binding [GO:0035925]; RNA binding [GO:0003723]	GO:0003677; GO:0003723; GO:0005634; GO:0005654; GO:0005737; GO:0005764; GO:0006357; GO:0006915; GO:0006952; GO:0007281; GO:0008284; GO:0008543; GO:0010494; GO:0017145; GO:0035925	reviewed	Homo sapiens (Human)	0	0	5	0	19	27	0	0	0	0	0	0	0	0	0
120	TRINITY_DN276974_c0_g1	17.1449858045241	5.85063577444203	72.8802246976643	4.15915767637964e-08	9.82640687663739e-07	Q9CA40	TRINITY_DN276974_c0_g1_i1	1e-07	Nudix hydrolase 1 (AtNUDT1) (7,8-dihydro-8-oxoguanine-triphosphatase) (8-oxo-dGTP diphosphatase) (8-oxo-dGTPase) (EC 3.6.1.55) (Dihydroneopterin triphosphate diphosphatase) (EC 3.6.1.67) (Dihydroneopterin triphosphate pyrophosphohydrolase) (DHNTP pyrophosphohydrolase) (NADH pyrophosphatase) (EC 3.6.1.22)	cellular response to DNA damage stimulus [GO:0006974]; dGTP catabolic process [GO:0006203]	cytosol [GO:0005829]	8-oxo-7,8-dihydrodeoxyguanosine triphosphate pyrophosphatase activity [GO:0035539]; 8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity [GO:0008413]; dihydroneopterin triphosphate pyrophosphohydrolase activity [GO:0019177]; metal ion binding [GO:0046872]; NAD+ diphosphatase activity [GO:0000210]	GO:0000210; GO:0005829; GO:0006203; GO:0006974; GO:0008413; GO:0019177; GO:0035539; GO:0046872	reviewed	Arabidopsis thaliana (Mouse-ear cress)	91	67	28	95	77	103	56	0	0	0	0	0	0	1	1
121	TRINITY_DN276983_c0_g1	-8.39360273800739	7.97739444341348	56.2782787378194	1.25794193843357e-07	2.61297335533685e-06	F4JVI3	TRINITY_DN276983_c0_g1_i1	8.5e-76	Transcription termination factor MTERF5, chloroplastic (Mitochondrial transcription termination factor 5) (Protein MTERF DEFECTIVE IN ARABIDOPSIS 1)	chloroplast organization [GO:0009658]; developmental process [GO:0032502]; DNA-templated transcription, termination [GO:0006353]; regulation of transcription, DNA-templated [GO:0006355]; response to abscisic acid [GO:0009737]; response to osmotic stress [GO:0006970]; response to salt stress [GO:0009651]	chloroplast [GO:0009507]	double-stranded DNA binding [GO:0003690]	GO:0003690; GO:0006353; GO:0006355; GO:0006970; GO:0009507; GO:0009651; GO:0009658; GO:0009737; GO:0032502	reviewed	Arabidopsis thaliana (Mouse-ear cress)	50	31	19	6	2	7	12	1229	553	519	533	410	211	536	242
122	TRINITY_DN276992_c0_g1	20.2461614683454	6.94659039833252	134.009971841113	2.51037361185185e-10	7.76960632868147e-09	Q9VHS8	TRINITY_DN276992_c0_g1_i1	4.4e-140	Eukaryotic initiation factor 4A-III (eIF-4A-III) (eIF4A-III) (EC 3.6.4.13)	chromatin organization [GO:0006325]; exon-exon junction complex assembly [GO:1903040]; mRNA splicing, via spliceosome [GO:0000398]; mRNA transport [GO:0051028]; pole plasm oskar mRNA localization [GO:0045451]; positive regulation of gene expression [GO:0010628]; RNA splicing [GO:0008380]	catalytic step 2 spliceosome [GO:0071013]; nucleus [GO:0005634]; pole plasm [GO:0045495]; precatalytic spliceosome [GO:0071011]	ATP binding [GO:0005524]; helicase activity [GO:0004386]; RNA binding [GO:0003723]	GO:0000398; GO:0003723; GO:0004386; GO:0005524; GO:0005634; GO:0006325; GO:0008380; GO:0010628; GO:0045451; GO:0045495; GO:0051028; GO:0071011; GO:0071013; GO:1903040	reviewed	Drosophila melanogaster (Fruit fly)	193	167	86	159	248	209	106	0	0	0	0	0	0	1	0
123	TRINITY_DN277000_c0_g1	-5.6642754665351	6.97365236048429	20.529737498617	0.000149392927235394	0.00174479664073035	Q94K73	TRINITY_DN277000_c0_g1_i1	1.4e-71	Phenylalanine--tRNA ligase, chloroplastic/mitochondrial (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase) (PheRS)	phenylalanyl-tRNA aminoacylation [GO:0006432]	chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]; cytoplasm [GO:0005737]; membrane [GO:0016020]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]	ATP binding [GO:0005524]; phenylalanine-tRNA ligase activity [GO:0004826]; tRNA binding [GO:0000049]	GO:0000049; GO:0004826; GO:0005524; GO:0005737; GO:0005739; GO:0005759; GO:0006432; GO:0009507; GO:0009570; GO:0016020	reviewed	Arabidopsis thaliana (Mouse-ear cress)	34	46	17	21	5	5	17	486	311	247	250	288	60	181	77
124	TRINITY_DN277003_c0_g1	-2.62213296679115	9.36625815613197	14.8952388933025	0.000795506440447797	0.0072414483328998	Q8W4A5	TRINITY_DN277003_c0_g1_i1	3.4e-146	APO protein 2, chloroplastic (Accumulation of photosystem I protein 2) (Protein EMBRYO DEFECTIVE 1629)		chloroplast [GO:0009507]	RNA binding [GO:0003723]	GO:0003723; GO:0009507	reviewed	Arabidopsis thaliana (Mouse-ear cress)	355	358	400	156	113	113	200	1756	1210	1445	656	755	834	1040	855
125	TRINITY_DN277043_c0_g1	19.1542953228374	8.45151376495427	162.686023025968	6.35228718265759e-12	2.48864921902851e-10	P40991	TRINITY_DN277043_c0_g1_i1	1.1e-93	25S rRNA (cytosine(2870)-C(5))-methyltransferase (EC 2.1.1.310) (Nucleolar protein 2)	assembly of large subunit precursor of preribosome [GO:1902626]; maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000463]; ribosomal large subunit biogenesis [GO:0042273]; rRNA base methylation [GO:0070475]; rRNA methylation [GO:0031167]	nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; preribosome, large subunit precursor [GO:0030687]	RNA binding [GO:0003723]; rRNA (cytosine-C5-)-methyltransferase activity [GO:0009383]	GO:0000463; GO:0003723; GO:0005634; GO:0005654; GO:0005730; GO:0009383; GO:0030687; GO:0031167; GO:0042273; GO:0070475; GO:1902626	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	235	226	101	542	934	790	342	0	1	0	4	1	0	0	0
126	TRINITY_DN277043_c0_g2	7.12048424053398	1.43667782041483	11.4784995455355	0.00348996087863053	0.0242184504918419	P40991	TRINITY_DN277043_c0_g2_i1	7e-25	25S rRNA (cytosine(2870)-C(5))-methyltransferase (EC 2.1.1.310) (Nucleolar protein 2)	assembly of large subunit precursor of preribosome [GO:1902626]; maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000463]; ribosomal large subunit biogenesis [GO:0042273]; rRNA base methylation [GO:0070475]; rRNA methylation [GO:0031167]	nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; preribosome, large subunit precursor [GO:0030687]	RNA binding [GO:0003723]; rRNA (cytosine-C5-)-methyltransferase activity [GO:0009383]	GO:0000463; GO:0003723; GO:0005634; GO:0005654; GO:0005730; GO:0009383; GO:0030687; GO:0031167; GO:0042273; GO:0070475; GO:1902626	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	0	5	0	1	2	0	1	0	0	0	0	0	0	0	0
127	TRINITY_DN277047_c0_g1	-12.0469405422942	3.12324785869669	19.4684040498399	0.000334906956825033	0.00344364462250325	Q05627	TRINITY_DN277047_c0_g1_i1	3.8e-72	Uncharacterized protein Cbei_0202 (ORF1)					reviewed	Clostridium beijerinckii (strain ATCC 51743 / NCIMB 8052) (Clostridium acetobutylicum)	0	0	0	0	0	0	0	39	44	27	5	2	1	6	4
128	TRINITY_DN277053_c0_g1	-9.79598170075459	8.8808198554677	58.7579557669783	8.7758458270548e-08	1.94008877390961e-06	Q9FLV9	TRINITY_DN277053_c0_g1_i1	8.4e-19	S-type anion channel SLAH3 (SLAC1-homolog protein 3)	cellular ion homeostasis [GO:0006873]; chloride transport [GO:0006821]; response to salt stress [GO:0009651]; response to water deprivation [GO:0009414]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	voltage-gated anion channel activity [GO:0008308]	GO:0005886; GO:0006821; GO:0006873; GO:0008308; GO:0009414; GO:0009651; GO:0016021	reviewed	Arabidopsis thaliana (Mouse-ear cress)	40	5	5	44	7	13	12	2281	725	508	346	657	636	1443	1307
129	TRINITY_DN277209_c0_g1	10.0882191305347	2.90539245994882	13.5709268965098	0.00146833679666253	0.0119469684508099	P37891	TRINITY_DN277209_c0_g1_i3	1.9e-65	Serine carboxypeptidase 3 (EC 3.4.16.5) (Serine carboxypeptidase III)	proteolysis involved in cellular protein catabolic process [GO:0051603]	vacuole [GO:0005773]	serine-type carboxypeptidase activity [GO:0004185]	GO:0004185; GO:0005773; GO:0051603	reviewed	Oryza sativa subsp. japonica (Rice)	6	1	35	0	0	2	1	0	0	1	0	0	0	0	0
130	TRINITY_DN277215_c0_g1	20.6936657690256	9.34544600932653	330.72091884677	3.69267488308422e-15	1.14288287631456e-12	Q9A9I6	TRINITY_DN277215_c0_g1_i1	5.7e-49	Peptide methionine sulfoxide reductase MsrA 1 (Protein-methionine-S-oxide reductase 1) (EC 1.8.4.11) (Peptide-methionine (S)-S-oxide reductase 1) (Peptide Met(O) reductase 1)	cellular protein modification process [GO:0006464]		peptide-methionine (S)-S-oxide reductase activity [GO:0008113]	GO:0006464; GO:0008113	reviewed	Caulobacter vibrioides (strain ATCC 19089 / CB15) (Caulobacter crescentus)	1483	1459	1752	511	464	465	303	2	0	1	1	1	0	2	1
131	TRINITY_DN277252_c0_g1	11.2508215587905	2.36803934037269	12.8395929605688	0.00228505445421542	0.0175055533064275	Q99LE6	TRINITY_DN277252_c0_g1_i2	2.2e-40	ATP-binding cassette sub-family F member 2		mitochondrion [GO:0005739]	ATPase activity [GO:0016887]; ATP binding [GO:0005524]	GO:0005524; GO:0005739; GO:0016887	reviewed	Mus musculus (Mouse)	0	0	7	0	6	12	0	0	0	0	0	0	0	0	0
132	TRINITY_DN277292_c0_g1	-4.65799323388791	9.24410369098314	28.2625021293917	2.12680682703435e-05	0.000297849191387843	Q8GZ79	TRINITY_DN277292_c0_g1_i2	1.9e-68	Protein TIC 20-I, chloroplastic (Translocon at the inner envelope membrane of chloroplasts 20-I) (AtTIC20-I)	protein import into chloroplast stroma [GO:0045037]	chloroplast inner membrane [GO:0009706]; integral component of membrane [GO:0016021]	protein transmembrane transporter activity [GO:0008320]	GO:0008320; GO:0009706; GO:0016021; GO:0045037	reviewed	Arabidopsis thaliana (Mouse-ear cress)	304	129	201	79	20	61	84	2057	1267	1380	1164	548	505	1312	857
133	TRINITY_DN277371_c0_g1	20.6621098426618	9.87080656693431	230.910244121526	1.70114759341838e-13	1.1445764786152e-11	E9F8M3	TRINITY_DN277371_c0_g1_i1	1.6e-81	Reducing polyketide synthase swnK (EC 2.3.1.-) (Swainsonine biosynthesis gene cluster protein K)			ligase activity [GO:0016874]; methyltransferase activity [GO:0008168]; oxidoreductase activity [GO:0016491]; phosphopantetheine binding [GO:0031177]	GO:0008168; GO:0016491; GO:0016874; GO:0031177	reviewed	Metarhizium robertsii (strain ARSEF 23 / ATCC MYA-3075) (Metarhizium anisopliae (strain ARSEF 23))	2275	1365	1529	556	1105	859	1277	0	0	1	5	1	2	4	0
134	TRINITY_DN277373_c0_g1	11.0641900705276	2.85535642223525	12.440387777361	0.00258130441209609	0.0193441577613497	Q9U1Y5	TRINITY_DN277373_c0_g1_i1	1.1e-35	Serine/threonine-protein kinase chk-2 (EC 2.7.11.1) (Ce-cds-1) (Ce-chk-2)	cell division [GO:0051301]; DNA repair [GO:0006281]; mitotic DNA damage checkpoint [GO:0044773]; positive regulation of histone H3-K9 methylation [GO:0051574]; signal transduction in response to DNA damage [GO:0042770]	cytoplasm [GO:0005737]; nucleus [GO:0005634]	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; protein serine/threonine kinase activity [GO:0004674]	GO:0004674; GO:0005524; GO:0005634; GO:0005737; GO:0006281; GO:0042770; GO:0044773; GO:0046872; GO:0051301; GO:0051574	reviewed	Caenorhabditis elegans	0	0	3	0	19	22	0	0	0	0	0	0	0	0	0
135	TRINITY_DN277393_c0_g1	23.9727415901808	8.35890857345442	256.549096057431	1.05610068387191e-11	4.03534767479451e-10	Q53P98	TRINITY_DN277393_c0_g1_i1	2.9e-24	Signal peptide peptidase-like 2 (OsSPPL2) (EC 3.4.23.-)	membrane protein proteolysis [GO:0033619]	endosome membrane [GO:0010008]; Golgi-associated vesicle membrane [GO:0030660]; integral component of cytoplasmic side of endoplasmic reticulum membrane [GO:0071458]; integral component of lumenal side of endoplasmic reticulum membrane [GO:0071556]; lysosomal membrane [GO:0005765]	aspartic endopeptidase activity, intramembrane cleaving [GO:0042500]	GO:0005765; GO:0010008; GO:0030660; GO:0033619; GO:0042500; GO:0071458; GO:0071556	reviewed	Oryza sativa subsp. japonica (Rice)	301	205	117	538	679	726	347	0	0	0	0	0	0	0	0
136	TRINITY_DN277394_c0_g1	15.096697278837	3.7251641709294	38.01163145657	1.02852447942362e-05	0.000157588280386937	O14233	TRINITY_DN277394_c0_g1_i1	3.6e-20	mRNA 3'-end-processing protein rna14	mRNA cleavage [GO:0006379]; mRNA polyadenylation [GO:0006378]; regulation of mRNA 3'-end processing [GO:0031440]; RNA 3'-end processing [GO:0031123]	mitochondrion [GO:0005739]; mRNA cleavage and polyadenylation specificity factor complex [GO:0005847]; nucleus [GO:0005634]	mRNA binding [GO:0003729]	GO:0003729; GO:0005634; GO:0005739; GO:0005847; GO:0006378; GO:0006379; GO:0031123; GO:0031440	reviewed	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	8	65	16	19	30	4	3	0	0	0	0	0	0	0	0
137	TRINITY_DN277395_c0_g1	-4.57352328681573	6.39278974841393	12.9469035814333	0.00151435159519024	0.0122694193379942	O81078	TRINITY_DN277395_c0_g1_i1	5.3e-27	Glutamate receptor 2.9 (Ligand-gated ion channel 2.9)	calcium ion transport [GO:0006816]; calcium-mediated signaling [GO:0019722]; cellular response to amino acid stimulus [GO:0071230]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	calcium channel activity [GO:0005262]; glutamate receptor activity [GO:0008066]; ionotropic glutamate receptor activity [GO:0004970]	GO:0004970; GO:0005262; GO:0005886; GO:0006816; GO:0008066; GO:0016021; GO:0019722; GO:0071230	reviewed	Arabidopsis thaliana (Mouse-ear cress)	28	9	28	9	10	10	13	233	239	186	240	68	122	100	60
138	TRINITY_DN277915_c0_g1	21.7137055142311	12.6203378127874	348.333131546983	2.10710994187124e-15	8.15188158761435e-13	O94489	TRINITY_DN277915_c0_g1_i1	5.1e-209	Elongation factor 3 (EF-3)	cytoplasmic translational elongation [GO:0002182]	cytosol [GO:0005829]	ATPase activity [GO:0016887]; ATP binding [GO:0005524]; translation elongation factor activity [GO:0003746]	GO:0002182; GO:0003746; GO:0005524; GO:0005829; GO:0016887	reviewed	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	10681	15572	3546	8865	12467	10024	3944	7	6	8	14	6	2	13	6
139	TRINITY_DN277933_c0_g1	-4.90669646760069	7.93711751471602	24.3827997785896	5.42137475889072e-05	0.000714006590585821	Q5N712	TRINITY_DN277933_c0_g1_i1	3.8e-69	Lysine-specific demethylase JMJ705 (EC 1.14.11.-) (Jumonji domain-containing protein 705) (Lysine-specific histone demethylase JMJ705) (Protein JUMONJI 705)	chromatin remodeling [GO:0006338]; defense response [GO:0006952]; positive regulation of gene expression, epigenetic [GO:0045815]; positive regulation of growth rate [GO:0040010]	histone methyltransferase complex [GO:0035097]; nucleus [GO:0005634]	dioxygenase activity [GO:0051213]; histone demethylase activity [GO:0032452]; histone demethylase activity (H3-K27 specific) [GO:0071558]; histone demethylase activity (H3-trimethyl-K4 specific) [GO:0034647]; metal ion binding [GO:0046872]; nucleic acid binding [GO:0003676]	GO:0003676; GO:0005634; GO:0006338; GO:0006952; GO:0032452; GO:0034647; GO:0035097; GO:0040010; GO:0045815; GO:0046872; GO:0051213; GO:0071558	reviewed	Oryza sativa subsp. japonica (Rice)	136	103	49	32	5	19	31	794	515	424	233	330	363	565	398
140	TRINITY_DN278325_c0_g1	11.3255773115413	2.59120521062589	12.6548287207752	0.0024171305067164	0.0182909998002133	Q92359	TRINITY_DN278325_c0_g1_i1	2.9e-11	Pumilio domain-containing protein C6G9.14	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay [GO:0000288]	cytosol [GO:0005829]	mRNA binding [GO:0003729]	GO:0000288; GO:0003729; GO:0005829	reviewed	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	0	0	5	0	6	19	0	0	0	0	0	0	0	0	0
