"GeneID"	"logFC"	"logCPM"	"F"	"PValue"	"FDR"	"Accession"	"Isoform"	"E.value"	"ProteinN"	"GO_BP"	"GO_CC"	"GO_MF"	"GO"	"Status"	"Organism"	"S_10B"	"S_9A"	"S_13A"	"S_42A"	"S_46B"	"S_47B"	"S_48B"	"S_2A"	"S_2B"	"S_7B"	"S_8B"	"S_33A"	"S_36B"	"S_38A"	"S_40A"
"120"	"TRINITY_DN276974_c0_g1"	17.1449858	5.850635774	72.8802247	4.16e-08	9.83e-07	"Q9CA40"	"TRINITY_DN276974_c0_g1_i1"	1e-07	"Nudix hydrolase 1 (AtNUDT1) (7,8-dihydro-8-oxoguanine-triphosphatase) (8-oxo-dGTP diphosphatase) (8-oxo-dGTPase) (EC 3.6.1.55) (Dihydroneopterin triphosphate diphosphatase) (EC 3.6.1.67) (Dihydroneopterin triphosphate pyrophosphohydrolase) (DHNTP pyrophosphohydrolase) (NADH pyrophosphatase) (EC 3.6.1.22)"	"cellular response to DNA damage stimulus [GO:0006974]; dGTP catabolic process [GO:0006203]"	"cytosol [GO:0005829]"	"8-oxo-7,8-dihydrodeoxyguanosine triphosphate pyrophosphatase activity [GO:0035539]; 8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity [GO:0008413]; dihydroneopterin triphosphate pyrophosphohydrolase activity [GO:0019177]; metal ion binding [GO:0046872]; NAD+ diphosphatase activity [GO:0000210]"	"GO:0000210; GO:0005829; GO:0006203; GO:0006974; GO:0008413; GO:0019177; GO:0035539; GO:0046872"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	7.094551435	5.691081266	5.818832964	7.205476037	6.394862838	8.062815095	6.757986071	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.555100532	1.695418181
"121"	"TRINITY_DN276983_c0_g1"	-8.393602738	7.977394443	56.27827874	1.26e-07	2.61e-06	"F4JVI3"	"TRINITY_DN276983_c0_g1_i1"	8.5e-76	"Transcription termination factor MTERF5, chloroplastic (Mitochondrial transcription termination factor 5) (Protein MTERF DEFECTIVE IN ARABIDOPSIS 1)"	"chloroplast organization [GO:0009658]; developmental process [GO:0032502]; DNA-templated transcription, termination [GO:0006353]; regulation of transcription, DNA-templated [GO:0006355]; response to abscisic acid [GO:0009737]; response to osmotic stress [GO:0006970]; response to salt stress [GO:0009651]"	"chloroplast [GO:0009507]"	"double-stranded DNA binding [GO:0003690]"	"GO:0003690; GO:0006353; GO:0006355; GO:0006970; GO:0009507; GO:0009651; GO:0009658; GO:0009737; GO:0032502"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	6.24855351	4.645282937	5.28443608	3.495116278	2.076237769	4.330280698	4.634086158	9.595305375	8.804992631	8.480808398	9.072868597	9.103861078	7.408609121	8.843242539	8.135182196
"122"	"TRINITY_DN276992_c0_g1"	20.24616147	6.946590398	134.0099718	2.51e-10	7.77e-09	"Q9VHS8"	"TRINITY_DN276992_c0_g1_i1"	4.4e-140	"Eukaryotic initiation factor 4A-III (eIF-4A-III) (eIF4A-III) (EC 3.6.4.13)"	"chromatin organization [GO:0006325]; exon-exon junction complex assembly [GO:1903040]; mRNA splicing, via spliceosome [GO:0000398]; mRNA transport [GO:0051028]; pole plasm oskar mRNA localization [GO:0045451]; positive regulation of gene expression [GO:0010628]; RNA splicing [GO:0008380]"	"catalytic step 2 spliceosome [GO:0071013]; nucleus [GO:0005634]; pole plasm [GO:0045495]; precatalytic spliceosome [GO:0071011]"	"ATP binding [GO:0005524]; helicase activity [GO:0004386]; RNA binding [GO:0003723]"	"GO:0000398; GO:0003723; GO:0004386; GO:0005524; GO:0005634; GO:0006325; GO:0008380; GO:0010628; GO:0045451; GO:0045495; GO:0051028; GO:0071011; GO:0071013; GO:1903040"	"reviewed"	"Drosophila melanogaster (Fruit fly)"	8.167531637	6.973394539	7.401338608	7.940274259	8.057405019	9.077955386	7.665378561	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.555100532	1.060434796
"123"	"TRINITY_DN277000_c0_g1"	-5.664275467	6.97365236	20.5297375	0.000149393	0.001744797	"Q94K73"	"TRINITY_DN277000_c0_g1_i1"	1.4e-71	"Phenylalanine--tRNA ligase, chloroplastic/mitochondrial (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase) (PheRS)"	"phenylalanyl-tRNA aminoacylation [GO:0006432]"	"chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]; cytoplasm [GO:0005737]; membrane [GO:0016020]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]"	"ATP binding [GO:0005524]; phenylalanine-tRNA ligase activity [GO:0004826]; tRNA binding [GO:0000049]"	"GO:0000049; GO:0004826; GO:0005524; GO:0005737; GO:0005739; GO:0005759; GO:0006432; GO:0009507; GO:0009570; GO:0016020"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	5.710663422	5.174899209	5.133025419	5.098043112	2.89031276	3.903475717	5.100500432	8.262783142	7.979852879	7.418829738	7.986972009	8.596620606	5.63829261	7.28979125	6.505857915
"124"	"TRINITY_DN277003_c0_g1"	-2.622132967	9.366258156	14.89523889	0.000795506	0.007241448	"Q8W4A5"	"TRINITY_DN277003_c0_g1_i1"	3.4e-146	"APO protein 2, chloroplastic (Accumulation of photosystem I protein 2) (Protein EMBRYO DEFECTIVE 1629)"	""	"chloroplast [GO:0009507]"	"RNA binding [GO:0003723]"	"GO:0003723; GO:0009507"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	9.04196647	8.06067455	9.604890486	7.913029081	6.936818685	8.195497392	8.574331381	10.10894546	9.930990992	9.9526642	9.371380905	9.982212831	9.378124137	9.796342887	9.948406225
"125"	"TRINITY_DN277043_c0_g1"	19.15429532	8.451513765	162.686023	6.35e-12	2.49e-10	"P40991"	"TRINITY_DN277043_c0_g1_i1"	1.1e-93	"25S rRNA (cytosine(2870)-C(5))-methyltransferase (EC 2.1.1.310) (Nucleolar protein 2)"	"assembly of large subunit precursor of preribosome [GO:1902626]; maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000463]; ribosomal large subunit biogenesis [GO:0042273]; rRNA base methylation [GO:0070475]; rRNA methylation [GO:0031167]"	"nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; preribosome, large subunit precursor [GO:0030687]"	"RNA binding [GO:0003723]; rRNA (cytosine-C5-)-methyltransferase activity [GO:0009383]"	"GO:0000463; GO:0003723; GO:0005634; GO:0005654; GO:0005730; GO:0009383; GO:0030687; GO:0031167; GO:0042273; GO:0070475; GO:1902626"	"reviewed"	"Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)"	8.449720053	7.403604767	7.630639638	9.700857898	9.962167789	10.9922047	9.345046584	1.060434796	1.531363875	1.060434796	2.611495673	1.775037812	1.060434796	1.060434796	1.060434796
"126"	"TRINITY_DN277043_c0_g2"	7.120484241	1.43667782	11.47849955	0.003489961	0.02421845	"P40991"	"TRINITY_DN277043_c0_g2_i1"	7e-25	"25S rRNA (cytosine(2870)-C(5))-methyltransferase (EC 2.1.1.310) (Nucleolar protein 2)"	"assembly of large subunit precursor of preribosome [GO:1902626]; maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000463]; ribosomal large subunit biogenesis [GO:0042273]; rRNA base methylation [GO:0070475]; rRNA methylation [GO:0031167]"	"nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; preribosome, large subunit precursor [GO:0030687]"	"RNA binding [GO:0003723]; rRNA (cytosine-C5-)-methyltransferase activity [GO:0009383]"	"GO:0000463; GO:0003723; GO:0005634; GO:0005654; GO:0005730; GO:0009383; GO:0030687; GO:0031167; GO:0042273; GO:0070475; GO:1902626"	"reviewed"	"Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)"	1.060434796	2.532423455	1.060434796	1.854878329	2.076237769	1.060434796	1.993143853	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
"127"	"TRINITY_DN277047_c0_g1"	-12.04694054	3.123247859	19.46840405	0.000334907	0.003443645	"Q05627"	"TRINITY_DN277047_c0_g1_i1"	3.8e-72	"Uncharacterized protein Cbei_0202 (ORF1)"	""	""	""	""	"reviewed"	"Clostridium beijerinckii (strain ATCC 51743 / NCIMB 8052) (Clostridium acetobutylicum)"	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	4.731496028	5.22908301	4.361947785	2.831435791	2.250773536	1.526532857	2.848688498	2.743762709
"128"	"TRINITY_DN277053_c0_g1"	-9.795981701	8.880819855	58.75795577	8.78e-08	1.94e-06	"Q9FLV9"	"TRINITY_DN277053_c0_g1_i1"	8.4e-19	"S-type anion channel SLAH3 (SLAC1-homolog protein 3)"	"cellular ion homeostasis [GO:0006873]; chloride transport [GO:0006821]; response to salt stress [GO:0009651]; response to water deprivation [GO:0009414]"	"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]"	"voltage-gated anion channel activity [GO:0008308]"	"GO:0005886; GO:0006821; GO:0006873; GO:0008308; GO:0009414; GO:0009651; GO:0016021"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	5.936484812	2.532423455	3.559860772	6.118489898	3.254867974	5.15262556	4.634086158	10.48569183	9.194097307	8.450084713	8.4525216	9.782073213	8.988510527	10.26788532	10.5596155
"129"	"TRINITY_DN277209_c0_g1"	10.08821913	2.90539246	13.5709269	0.001468337	0.011946968	"P37891"	"TRINITY_DN277209_c0_g1_i3"	1.9e-65	"Serine carboxypeptidase 3 (EC 3.4.16.5) (Serine carboxypeptidase III)"	"proteolysis involved in cellular protein catabolic process [GO:0051603]"	"vacuole [GO:0005773]"	"serine-type carboxypeptidase activity [GO:0004185]"	"GO:0004185; GO:0005773; GO:0051603"	"reviewed"	"Oryza sativa subsp. japonica (Rice)"	3.45407728	1.498523235	6.130060819	1.060434796	1.060434796	2.855421812	1.993143853	1.060434796	1.060434796	1.469830349	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
"130"	"TRINITY_DN277215_c0_g1"	20.69366577	9.345446009	330.7209188	3.69e-15	1.14e-12	"Q9A9I6"	"TRINITY_DN277215_c0_g1_i1"	5.7e-49	"Peptide methionine sulfoxide reductase MsrA 1 (Protein-methionine-S-oxide reductase 1) (EC 1.8.4.11) (Peptide-methionine (S)-S-oxide reductase 1) (Peptide Met(O) reductase 1)"	"cellular protein modification process [GO:0006464]"	""	"peptide-methionine (S)-S-oxide reductase activity [GO:0008113]"	"GO:0006464; GO:0008113"	"reviewed"	"Caulobacter vibrioides (strain ATCC 19089 / CB15) (Caulobacter crescentus)"	11.10024587	10.07909376	11.73283646	9.616107646	8.955922198	10.22861478	9.170963427	1.74026046	1.060434796	1.469830349	1.628546064	1.775037812	1.060434796	1.922777888	1.695418181
"131"	"TRINITY_DN277252_c0_g1"	11.25082156	2.36803934	12.83959296	0.002285054	0.017505553	"Q99LE6"	"TRINITY_DN277252_c0_g1_i2"	2.2e-40	"ATP-binding cassette sub-family F member 2"	""	"mitochondrion [GO:0005739]"	"ATPase activity [GO:0016887]; ATP binding [GO:0005524]"	"GO:0005524; GO:0005739; GO:0016887"	"reviewed"	"Mus musculus (Mouse)"	1.060434796	1.060434796	3.970485375	1.060434796	3.084074812	5.044180074	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
"132"	"TRINITY_DN277292_c0_g1"	-4.657993234	9.244103691	28.26250213	2.13e-05	0.000297849	"Q8GZ79"	"TRINITY_DN277292_c0_g1_i2"	1.9e-68	"Protein TIC 20-I, chloroplastic (Translocon at the inner envelope membrane of chloroplasts 20-I) (AtTIC20-I)"	"protein import into chloroplast stroma [GO:0045037]"	"chloroplast inner membrane [GO:0009706]; integral component of membrane [GO:0016021]"	"protein transmembrane transporter activity [GO:0008320]"	"GO:0008320; GO:0009706; GO:0016021; GO:0045037"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	8.819176065	6.607953581	8.615906476	6.943524098	4.548471565	7.314778782	7.333652104	10.33679567	9.997261797	9.886405982	10.19672025	9.52103532	8.65730295	10.13082539	9.951769902
"133"	"TRINITY_DN277371_c0_g1"	20.66210984	9.870806567	230.9102441	1.7e-13	1.14e-11	"E9F8M3"	"TRINITY_DN277371_c0_g1_i1"	1.6e-81	"Reducing polyketide synthase swnK (EC 2.3.1.-) (Swainsonine biosynthesis gene cluster protein K)"	""	""	"ligase activity [GO:0016874]; methyltransferase activity [GO:0008168]; oxidoreductase activity [GO:0016491]; phosphopantetheine binding [GO:0031177]"	"GO:0008168; GO:0016491; GO:0016874; GO:0031177"	"reviewed"	"Metarhizium robertsii (strain ARSEF 23 / ATCC MYA-3075) (Metarhizium anisopliae (strain ARSEF 23))"	11.71711661	9.983206361	11.53655102	9.737558893	10.20425284	11.11289152	11.2423454	1.060434796	1.060434796	1.469830349	2.831435791	1.775037812	1.878251772	2.458772604	1.060434796
"134"	"TRINITY_DN277373_c0_g1"	11.06419007	2.855356422	12.44038778	0.002581304	0.019344158	"Q9U1Y5"	"TRINITY_DN277373_c0_g1_i1"	1.1e-35	"Serine/threonine-protein kinase chk-2 (EC 2.7.11.1) (Ce-cds-1) (Ce-chk-2)"	"cell division [GO:0051301]; DNA repair [GO:0006281]; mitotic DNA damage checkpoint [GO:0044773]; positive regulation of histone H3-K9 methylation [GO:0051574]; signal transduction in response to DNA damage [GO:0042770]"	"cytoplasm [GO:0005737]; nucleus [GO:0005634]"	"ATP binding [GO:0005524]; metal ion binding [GO:0046872]; protein serine/threonine kinase activity [GO:0004674]"	"GO:0004674; GO:0005524; GO:0005634; GO:0005737; GO:0006281; GO:0042770; GO:0044773; GO:0046872; GO:0051301; GO:0051574"	"reviewed"	"Caenorhabditis elegans"	1.060434796	1.060434796	2.983683776	1.060434796	4.48122249	5.876592038	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
"135"	"TRINITY_DN277393_c0_g1"	23.97274159	8.358908573	256.5490961	1.06e-11	4.04e-10	"Q53P98"	"TRINITY_DN277393_c0_g1_i1"	2.9e-24	"Signal peptide peptidase-like 2 (OsSPPL2) (EC 3.4.23.-)"	"membrane protein proteolysis [GO:0033619]"	"endosome membrane [GO:0010008]; Golgi-associated vesicle membrane [GO:0030660]; integral component of cytoplasmic side of endoplasmic reticulum membrane [GO:0071458]; integral component of lumenal side of endoplasmic reticulum membrane [GO:0071556]; lysosomal membrane [GO:0005765]"	"aspartic endopeptidase activity, intramembrane cleaving [GO:0042500]"	"GO:0005765; GO:0010008; GO:0030660; GO:0033619; GO:0042500; GO:0071458; GO:0071556"	"reviewed"	"Oryza sativa subsp. japonica (Rice)"	8.804934619	7.264725109	7.840715128	9.690198098	9.503289178	10.8704518	9.365919255	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
"136"	"TRINITY_DN277394_c0_g1"	15.09669728	3.725164171	38.01163146	1.03e-05	0.000157588	"O14233"	"TRINITY_DN277394_c0_g1_i1"	3.6e-20	"mRNA 3'-end-processing protein rna14"	"mRNA cleavage [GO:0006379]; mRNA polyadenylation [GO:0006378]; regulation of mRNA 3'-end processing [GO:0031440]; RNA 3'-end processing [GO:0031123]"	"mitochondrion [GO:0005739]; mRNA cleavage and polyadenylation specificity factor complex [GO:0005847]; nucleus [GO:0005634]"	"mRNA binding [GO:0003729]"	"GO:0003729; GO:0005634; GO:0005739; GO:0005847; GO:0006378; GO:0006379; GO:0031123; GO:0031440"	"reviewed"	"Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)"	3.798791672	5.649150734	5.050911635	4.962870882	5.089924783	3.630957726	2.958283586	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
"137"	"TRINITY_DN277395_c0_g1"	-4.573523287	6.392789748	12.94690358	0.001514352	0.012269419	"O81078"	"TRINITY_DN277395_c0_g1_i1"	5.3e-27	"Glutamate receptor 2.9 (Ligand-gated ion channel 2.9)"	"calcium ion transport [GO:0006816]; calcium-mediated signaling [GO:0019722]; cellular response to amino acid stimulus [GO:0071230]"	"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]"	"calcium channel activity [GO:0005262]; glutamate receptor activity [GO:0008066]; ionotropic glutamate receptor activity [GO:0004970]"	"GO:0004970; GO:0005262; GO:0005886; GO:0006816; GO:0008066; GO:0016021; GO:0019722; GO:0071230"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	5.442814726	3.128511293	5.818832964	3.988269512	3.671640229	4.799269373	4.740212298	7.212754691	7.603534972	7.015376476	7.928572395	6.539087894	6.631108325	6.449293377	6.155312331
"138"	"TRINITY_DN277915_c0_g1"	21.71370551	12.62033781	348.3331315	2.11e-15	8.15e-13	"O94489"	"TRINITY_DN277915_c0_g1_i1"	5.1e-209	"Elongation factor 3 (EF-3)"	"cytoplasmic translational elongation [GO:0002182]"	"cytosol [GO:0005829]"	"ATPase activity [GO:0016887]; ATP binding [GO:0005524]; translation elongation factor activity [GO:0003746]"	"GO:0002182; GO:0003746; GO:0005524; GO:0005829; GO:0016887"	"reviewed"	"Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)"	13.94752136	13.49247307	12.74957891	13.72921548	13.69792267	14.65630521	12.86840634	2.695869542	2.789883372	2.918429325	4.015773434	3.337285637	1.878251772	3.719657332	3.170637387
"139"	"TRINITY_DN277933_c0_g1"	-4.906696468	7.937117515	24.38279978	5.42e-05	0.000714007	"Q5N712"	"TRINITY_DN277933_c0_g1_i1"	3.8e-69	"Lysine-specific demethylase JMJ705 (EC 1.14.11.-) (Jumonji domain-containing protein 705) (Lysine-specific histone demethylase JMJ705) (Protein JUMONJI 705)"	"chromatin remodeling [GO:0006338]; defense response [GO:0006952]; positive regulation of gene expression, epigenetic [GO:0045815]; positive regulation of growth rate [GO:0040010]"	"histone methyltransferase complex [GO:0035097]; nucleus [GO:0005634]"	"dioxygenase activity [GO:0051213]; histone demethylase activity [GO:0032452]; histone demethylase activity (H3-K27 specific) [GO:0071558]; histone demethylase activity (H3-trimethyl-K4 specific) [GO:0034647]; metal ion binding [GO:0046872]; nucleic acid binding [GO:0003676]"	"GO:0003676; GO:0005634; GO:0006338; GO:0006952; GO:0032452; GO:0034647; GO:0035097; GO:0040010; GO:0045815; GO:0046872; GO:0051213; GO:0071558"	"reviewed"	"Oryza sativa subsp. japonica (Rice)"	7.666916712	6.290992395	6.603160826	5.675207314	2.89031276	5.673151369	5.927074192	8.967160838	8.702781869	8.191023915	7.88623892	8.792028262	8.183901387	8.918924115	8.848742731
"140"	"TRINITY_DN278325_c0_g1"	11.32557731	2.591205211	12.65482872	0.002417131	0.018291	"Q92359"	"TRINITY_DN278325_c0_g1_i1"	2.9e-11	"Pumilio domain-containing protein C6G9.14"	"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay [GO:0000288]"	"cytosol [GO:0005829]"	"mRNA binding [GO:0003729]"	"GO:0000288; GO:0003729; GO:0005829"	"reviewed"	"Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)"	1.060434796	1.060434796	3.559860772	1.060434796	3.084074812	5.673151369	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
"141"	"TRINITY_DN278343_c0_g1"	-10.31717464	5.538898583	30.450679	1.3e-05	0.00019376	"A7S6A5"	"TRINITY_DN278343_c0_g1_i2"	7.6e-87	"Protein SDA1 homolog (SDA1 domain-containing protein 1 homolog)"	"actin cytoskeleton organization [GO:0030036]; ribosomal large subunit biogenesis [GO:0042273]; ribosomal large subunit export from nucleus [GO:0000055]"	"nucleolus [GO:0005730]; nucleus [GO:0005634]"	""	"GO:0000055; GO:0005634; GO:0005730; GO:0030036; GO:0042273"	"reviewed"	"Nematostella vectensis (Starlet sea anemone)"	2.334412939	3.000963993	2.009723777	1.060434796	1.655951822	2.220749492	1.060434796	7.218846582	6.395724329	7.207976166	6.952639845	5.687934772	3.539774036	5.308039377	5.843899494
"142"	"TRINITY_DN278380_c0_g1"	3.977490385	7.606782736	18.79962325	0.000243131	0.002577024	"Q9XGY4"	"TRINITY_DN278380_c0_g1_i1"	1.1e-23	"Mitochondrial import inner membrane translocase subunit TIM8"	"chaperone-mediated protein transport [GO:0072321]"	"mitochondrial intermembrane space [GO:0005758]; mitochondrion [GO:0005739]"	"metal ion binding [GO:0046872]"	"GO:0005739; GO:0005758; GO:0046872; GO:0072321"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	8.690812492	7.91789086	10.05802244	6.792242198	6.911498021	7.609328078	7.20981595	5.289823668	5.319110665	6.260738582	5.566081915	6.078826312	7.198123513	6.570775671	6.889393973
"143"	"TRINITY_DN278387_c0_g1"	-6.122848066	9.416855657	37.49243032	3.01e-06	5.11e-05	"Q9CAP8"	"TRINITY_DN278387_c0_g1_i1"	4.1e-11	"Long chain acyl-CoA synthetase 9, chloroplastic (EC 6.2.1.3)"	"fatty acid metabolic process [GO:0006631]"	"chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; membrane [GO:0016020]; plastid [GO:0009536]"	"acyl-CoA ligase activity [GO:0003996]; ATP binding [GO:0005524]; decanoate-CoA ligase activity [GO:0102391]; long-chain fatty acid-CoA ligase activity [GO:0004467]"	"GO:0003996; GO:0004467; GO:0005524; GO:0006631; GO:0009507; GO:0009536; GO:0009941; GO:0016020; GO:0102391"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	7.968948424	5.368214873	7.16806445	6.053436421	5.482705474	8.020508292	7.447693764	10.195669	10.35740799	9.464064677	9.993800127	11.22025485	8.462879323	10.22534414	10.13455225
"144"	"TRINITY_DN278824_c0_g1"	-8.532015911	6.861480087	38.13325525	2.65e-06	4.54e-05	"P0ABU3"	"TRINITY_DN278824_c0_g1_i7"	6.3e-18	"Ribosome-binding ATPase YchF"	""	""	"ATPase activity [GO:0016887]; ATP binding [GO:0005524]; GTP binding [GO:0005525]; metal ion binding [GO:0046872]; ribosomal large subunit binding [GO:0043023]; ribosome binding [GO:0043022]"	"GO:0005524; GO:0005525; GO:0016887; GO:0043022; GO:0043023; GO:0046872"	"reviewed"	"Escherichia coli O157:H7"	3.000244138	2.334983987	3.779733192	3.678874998	2.401305792	3.903475717	5.251703991	8.174642492	8.193285427	7.82366568	7.617143165	7.62405991	5.871759495	7.709843401	7.442151811
