geneID	Uniprot	annot	BPGO	CCGO	MFGO	GOterms	moduleColor	GS.exposed	p.GS.exposed	logFC	logCPM	FDR	edgeR.pvalue	MM.blue	p.MM.blue	MM.brown	p.MM.brown	MM.black	p.MM.black	MM.yellow	p.MM.yellow	MM.lightgreen	p.MM.lightgreen	MM.grey	p.MM.grey	MM.pink	p.MM.pink	MM.purple	p.MM.purple	MM.lightcyan	p.MM.lightcyan	MM.cyan	p.MM.cyan	MM.salmon	p.MM.salmon	MM.greenyellow	p.MM.greenyellow	MM.green	p.MM.green
TRINITY_DN299795_c0_g3	P25469	Histone H2A.1 (LeH2A-1)	chromatin organization [GO:0006325]; heterochromatin organization [GO:0070828]	heterochromatin [GO:0000792]; nuclear chromatin [GO:0000790]; nucleolus [GO:0005730]; nucleosome [GO:0000786]	chromatin binding [GO:0003682]; DNA binding [GO:0003677]; protein heterodimerization activity [GO:0046982]	GO:0000786; GO:0000790; GO:0000792; GO:0003677; GO:0003682; GO:0005730; GO:0006325; GO:0046982; GO:0070828	green	0.4288682	0.1106861	4.426904	1.760263	0.1770579	0.04759682	0.3951695	0.1448866	-0.5050132	0.05484442	-0.1985912	0.4779952	0.4785597	0.07113873	-0.3197964	0.2452556	-0.01030067	0.9709364	-0.2643514	0.3410494	0.05387344	0.8487711	0.2475208	0.3737701	0.1072827	0.7035307	-0.1731789	0.5370871	-0.000725341	0.997953	0.3134649	0.2552494
TRINITY_DN318516_c0_g1	F4JAA5	DExH-box ATP-dependent RNA helicase DExH11 (EC 3.6.4.13) (AtHELPS) (Protein SKI2 homolog) (AtSKI2)	"nuclear-transcribed mRNA catabolic process, 3'-5' exonucleolytic nonsense-mediated decay [GO:0070478]; positive regulation of wax biosynthetic process [GO:1904278]; posttranscriptional gene silencing [GO:0016441]; potassium ion transport [GO:0006813]; regulation of production of siRNA involved in RNA interference [GO:0090065]; response to potassium ion [GO:0035864]; RNA catabolic process [GO:0006401]; RNA fragment catabolic process [GO:0000292]"	cytoplasm [GO:0005737]; Ski complex [GO:0055087]; vacuole [GO:0005773]	ATP binding [GO:0005524]; ATP-dependent RNA helicase activity [GO:0004004]; RNA binding [GO:0003723]; RNA helicase activity [GO:0003724]	GO:0000292; GO:0003723; GO:0003724; GO:0004004; GO:0005524; GO:0005737; GO:0005773; GO:0006401; GO:0006813; GO:0016441; GO:0035864; GO:0055087; GO:0070478; GO:0090065; GO:1904278	green	0.4263564	0.1130207	5.030882	1.463664	0.139214	0.03283561	0.3884532	0.1524654	-0.4371741	0.1032048	-0.2148485	0.4419154	0.3492114	0.2020318	-0.1285391	0.6479996	0.2766706	0.3181604	0.05144143	0.8555304	0.1362219	0.6283276	0.1063071	0.7061157	0.2519043	0.3650886	0.2619915	0.3455369	0.5916325	0.02016765	0.4668544	0.07935985
TRINITY_DN256622_c0_g1	Q9SRK7	Adenine/guanine permease AZG1 (AzgA-homolog protein) (Protein AZAGUANINE RESISTANT 1) (AtAzg1)	adenine transport [GO:0015853]; guanine transport [GO:0015854]; purine nucleobase transport [GO:0006863]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	purine nucleobase transmembrane transporter activity [GO:0005345]	GO:0005345; GO:0005886; GO:0006863; GO:0015853; GO:0015854; GO:0016021	green	-0.4247474	0.1145339	-7.145999	2.219984	0.1062012	0.02209808	-0.4139614	0.1250406	0.1177995	0.6758622	-0.220827	0.4290023	0.004145929	0.9883003	0.7394698	0.001628817	-0.1518085	0.5891338	0.3752713	0.1681002	0.2505737	0.3677119	0.175026	0.5326863	0.3566414	0.1919436	0.7906023	0.000450207	0.1653705	0.5558663	0.5741052	0.02521505
TRINITY_DN173930_c0_g1	Q9C5C8	"Peptide methionine sulfoxide reductase B2, chloroplastic (AtMSRB2) (EC 1.8.4.12) (Peptide-methionine (R)-S-oxide reductase)"	protein repair [GO:0030091]; response to oxidative stress [GO:0006979]	chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]	metal ion binding [GO:0046872]; peptide-methionine (R)-S-oxide reductase activity [GO:0033743]	GO:0006979; GO:0009507; GO:0009570; GO:0030091; GO:0033743; GO:0046872	green	0.4238212	0.1154114	4.020297	1.841783	0.2867563	0.09922974	0.4142146	0.1247867	-0.6231519	0.01307314	0.1663709	0.5534447	0.5540137	0.03212064	0.118689	0.6735389	0.2807346	0.3108088	0.004002507	0.988705	0.7870791	0.000497207	0.2787155	0.3144489	0.5417475	0.036983	0.1462027	0.6031157	0.4156952	0.1233088	0.7532067	0.001187816
TRINITY_DN296770_c3_g3	P33527	Multidrug resistance-associated protein 1 (EC 7.6.2.2) (ATP-binding cassette sub-family C member 1) (Glutathione-S-conjugate-translocating ATPase ABCC1) (EC 7.6.2.3) (Leukotriene C(4) transporter) (LTC4 transporter)	cell chemotaxis [GO:0060326]; cobalamin metabolic process [GO:0009235]; drug transmembrane transport [GO:0006855]; glutathione transmembrane transport [GO:0034775]; leukotriene metabolic process [GO:0006691]; leukotriene transport [GO:0071716]; phospholipid translocation [GO:0045332]; positive regulation of inflammatory response [GO:0050729]; response to drug [GO:0042493]; sphingolipid translocation [GO:0099039]; transmembrane transport [GO:0055085]; xenobiotic transport [GO:0042908]	basolateral plasma membrane [GO:0016323]; extracellular exosome [GO:0070062]; integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]; plasma membrane [GO:0005886]; vacuolar membrane [GO:0005774]	ATPase activity [GO:0016887]; ATPase-coupled cobalamin transmembrane transporter activity [GO:0015420]; ATPase-coupled lipid transmembrane transporter activity [GO:0034040]; ATPase-coupled transmembrane transporter activity [GO:0042626]; ATPase-coupled xenobiotic transmembrane transporter activity [GO:0008559]; ATP binding [GO:0005524]; glutathione transmembrane transporter activity [GO:0034634]	GO:0005524; GO:0005774; GO:0005886; GO:0005887; GO:0006691; GO:0006855; GO:0008559; GO:0009235; GO:0015420; GO:0016020; GO:0016323; GO:0016887; GO:0034040; GO:0034634; GO:0034775; GO:0042493; GO:0042626; GO:0042908; GO:0045332; GO:0050729; GO:0055085; GO:0060326; GO:0070062; GO:0071716; GO:0099039	green	0.4227903	0.1163934	3.084472	1.555382	0.4134923	0.1797745	0.4001692	0.1394122	-0.7952796	0.000393471	-0.08860281	0.7535173	0.5513504	0.03313297	0.1045845	0.7106869	0.1215906	0.6659797	0.06805105	0.8095753	0.2693097	0.331728	0.1506521	0.5920073	0.7962249	0.000382747	0.2816489	0.3091684	0.480022	0.07015656	0.7102147	0.003008555
TRINITY_DN231087_c1_g1	Q9ZQQ0	Serine carboxypeptidase-like 26 (EC 3.4.16.-)	proteolysis involved in cellular protein catabolic process [GO:0051603]	extracellular region [GO:0005576]; vacuole [GO:0005773]	serine-type carboxypeptidase activity [GO:0004185]	GO:0004185; GO:0005576; GO:0005773; GO:0051603	green	0.4215787	0.1175549	4.106781	1.381922	0.1669837	0.04377925	0.3956894	0.1443107	-0.7999539	0.000342742	0.001031754	0.9970883	0.5929438	0.01982383	-0.0362547	0.8979327	-0.09490832	0.7365315	-0.1534253	0.5851258	0.3199794	0.2449705	0.3072582	0.265284	0.5973931	0.01869058	-0.007663566	0.9783752	0.1100564	0.6961982	0.693298	0.004156255
TRINITY_DN649998_c0_g1	Q9FWR5	"Gamma carbonic anhydrase 1, mitochondrial (AtCA1) (GAMMA CA1) (EC 4.2.1.-)"	photorespiration [GO:0009853]; protein homotrimerization [GO:0070207]	mitochondrial membrane [GO:0031966]; mitochondrial respiratory chain complex I [GO:0005747]; mitochondrion [GO:0005739]; respiratory chain complex I [GO:0045271]	carbonate dehydratase activity [GO:0004089]; metal ion binding [GO:0046872]	GO:0004089; GO:0005739; GO:0005747; GO:0009853; GO:0031966; GO:0045271; GO:0046872; GO:0070207	green	0.4185822	0.1204618	3.712826	1.274468	0.166435	0.04328924	0.3862348	0.1550258	-0.7562305	0.001105123	-0.06905973	0.8068016	0.4817803	0.06898863	0.01326836	0.9625678	0.07201314	0.7986924	-0.06474539	0.8186801	0.3562182	0.1925093	0.3127534	0.2563877	0.6220418	0.01328425	-0.006533399	0.9815637	0.4931313	0.06178374	0.7766155	0.000660872
TRINITY_DN292338_c1_g1	P49693	60S ribosomal protein L19-3	translation [GO:0006412]	cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; cytosolic ribosome [GO:0022626]; plasma membrane [GO:0005886]; polysomal ribosome [GO:0042788]	RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]	GO:0003723; GO:0003735; GO:0005829; GO:0005886; GO:0006412; GO:0022625; GO:0022626; GO:0042788	green	0.4182494	0.1207876	4.665932	2.1704	0.182865	0.04998507	0.4330912	0.1068369	-0.6029825	0.01733813	0.3379857	0.2179064	0.5903043	0.02052054	0.1708658	0.5426208	0.03850019	0.8916444	-0.0966279	0.7319186	0.7101421	0.003012866	0.4117299	0.1272939	0.3795742	0.1628852	-0.03038791	0.9143881	0.1448987	0.6063869	0.6943908	0.004072958
TRINITY_DN296219_c2_g3	P18258	Tubulin alpha-1 chain	microtubule-based process [GO:0007017]	cytoplasm [GO:0005737]; microtubule [GO:0005874]	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; structural constituent of cytoskeleton [GO:0005200]	GO:0003924; GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0007017	green	0.4111463	0.1278879	1.6982	5.260599	0.6600795	0.3821198	0.4077229	0.1314095	-0.6044724	0.01699067	0.0545415	0.846916	0.367546	0.1777372	0.462416	0.08264756	0.2475343	0.3737432	0.03891753	0.8904763	0.4842062	0.06740032	0.2062307	0.4608674	0.616551	0.01436761	0.2741889	0.3226985	0.3718163	0.1723666	0.8237568	0.000159941
TRINITY_DN274826_c0_g2	Q8VZF1	"Acetate/butyrate--CoA ligase AAE7, peroxisomal (EC 6.2.1.1) (EC 6.2.1.2) (AMP-binding protein 7) (AtAMPBP7) (Acetyl-CoA synthetase) (Acyl-activating enzyme 7) (Butyryl-CoA synthetase) (Protein ACETATE NON-UTILIZING 1)"	acetate metabolic process [GO:0006083]; butyrate metabolic process [GO:0019605]; glyoxylate cycle [GO:0006097]	peroxisome [GO:0005777]	acetate-CoA ligase activity [GO:0003987]; butyrate-CoA ligase activity [GO:0047760]	GO:0003987; GO:0005777; GO:0006083; GO:0006097; GO:0019605; GO:0047760	green	0.4095447	0.1295272	2.222046	1.710478	0.6295047	0.3537023	0.4234007	0.1158112	0.1236269	0.6606925	0.4470487	0.09477877	0.01130736	0.9680973	-0.5098454	0.05219222	0.3799114	0.1624811	-0.01746817	0.9507311	0.02736282	0.922886	-0.1872113	0.5040635	-0.4264283	0.1129535	-0.2636648	0.3423516	-0.1279004	0.649645	-0.5813349	0.02302873
TRINITY_DN314255_c0_g1	Q6C703	COP9 signalosome complex subunit 5 (EC 3.4.-.-)	protein deneddylation [GO:0000338]	COP9 signalosome [GO:0008180]; cytoplasm [GO:0005737]	metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]; metallopeptidase activity [GO:0008237]; NEDD8-specific protease activity [GO:0019784]	GO:0000338; GO:0004222; GO:0005737; GO:0008180; GO:0008237; GO:0019784; GO:0046872	green	0.4043648	0.1349276	2.043834	1.454992	0.9998954	0.9996268	0.4214363	0.117692	-0.2971778	0.2820821	0.2145513	0.4425623	0.4647645	0.08089607	-0.1440978	0.6083995	-0.2216041	0.427338	-0.2729257	0.3250225	0.07749409	0.7836944	0.3540158	0.1954706	-0.2603343	0.3487081	-0.1965166	0.4826986	-0.2776221	0.3164302	0.1758153	0.5308107
TRINITY_DN540533_c0_g1	P0CT70	60S ribosomal protein L2-A (K37) (K5) (KD4)	cytoplasmic translation [GO:0002181]	cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	GO:0002181; GO:0003735; GO:0005829; GO:0019843; GO:0022625	green	0.4033855	0.1359655	3.188709	1.237787	0.2460165	0.07877298	0.3610992	0.1860502	-0.7139658	0.002792238	-0.06833106	0.8088051	0.5172355	0.04831987	-0.07161899	0.7997736	0.04543153	0.8722728	-0.01021525	0.9711773	0.2689686	0.3323647	0.1219006	0.6651739	0.6102641	0.01569058	0.3837362	0.1579438	0.3658254	0.1799316	0.6912876	0.004313013
TRINITY_DN231202_c0_g3	Q9H172	ATP-binding cassette sub-family G member 4	cellular response to leukemia inhibitory factor [GO:1990830]; cholesterol efflux [GO:0033344]; transmembrane transport [GO:0055085]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	ATPase activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]; ATP binding [GO:0005524]; protein heterodimerization activity [GO:0046982]; protein homodimerization activity [GO:0042803]	GO:0005524; GO:0005886; GO:0016021; GO:0016887; GO:0033344; GO:0042626; GO:0042803; GO:0046982; GO:0055085; GO:1990830	green	0.4017255	0.1377371	4.719162	1.495317	0.1429915	0.03422687	0.3585156	0.1894514	-0.6393863	0.01027268	-0.09802838	0.7281679	0.5663377	0.02773586	-0.1619972	0.5640653	0.02436421	0.9313172	0.03650937	0.8972192	0.2464411	0.3759254	0.3373756	0.2187912	0.4121533	0.1268643	0.1680449	0.5494028	0.2556666	0.3577265	0.6319751	0.01148619
TRINITY_DN226687_c0_g1	Q86AQ7	Vesicle-associated membrane protein 7B	endosome to lysosome transport [GO:0008333]; exocytosis [GO:0006887]; protein transport [GO:0015031]; vesicle fusion [GO:0006906]	contractile vacuole [GO:0000331]; endoplasmic reticulum membrane [GO:0005789]; endosome [GO:0005768]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; late endosome membrane [GO:0031902]; lysosomal membrane [GO:0005765]; phagocytic vesicle membrane [GO:0030670]; SNARE complex [GO:0031201]; transport vesicle membrane [GO:0030658]	SNAP receptor activity [GO:0005484]; SNARE binding [GO:0000149]	GO:0000149; GO:0000331; GO:0005484; GO:0005765; GO:0005768; GO:0005789; GO:0005794; GO:0006887; GO:0006906; GO:0008333; GO:0015031; GO:0016021; GO:0030658; GO:0030670; GO:0031201; GO:0031902	green	0.4016712	0.1377953	4.374861	2.402087	0.2836104	0.09768295	0.3794362	0.1630507	-0.7795216	0.000611572	0.07647965	0.7864652	0.5996908	0.01812516	0.1172412	0.6773217	-0.005252158	0.9851788	-0.0900206	0.7496887	0.498285	0.05869974	0.2203234	0.4300826	0.6816389	0.005131936	0.2157346	0.4399894	0.1922104	0.4925314	0.7888817	0.000472685
TRINITY_DN274055_c0_g1	Q58455	Uncharacterized protein MJ1055	NA	NA	coenzyme binding [GO:0050662]; lyase activity [GO:0016829]	GO:0016829; GO:0050662	green	-0.3958648	0.1441168	-5.389172	1.949476	0.2160936	0.06472335	-0.3920503	0.1483741	0.09803053	0.7281621	-0.1827402	0.5144823	-0.1678306	0.5499196	0.783442	0.000549844	-0.1034925	0.7135895	0.2821439	0.3082827	0.1275661	0.6505068	-0.09206118	0.7441877	0.4342558	0.1057919	0.779072	0.000618998	0.3434431	0.2100937	0.5214903	0.04618884
TRINITY_DN316931_c2_g3	Q0EEE2	Patched domain-containing protein 3 (RND-type protein RNDEu-3)	NA	integral component of membrane [GO:0016021]; sperm midpiece [GO:0097225]	NA	GO:0016021; GO:0097225	green	0.3898861	0.1508268	5.730405	7.086566	0.1184481	0.02583279	0.3691674	0.1756853	-0.7093252	0.003061759	0.1564818	0.5775794	0.5681962	0.02711608	0.2981912	0.2803654	0.1743278	0.5343479	0.1203298	0.6692608	0.576898	0.02435259	0.1562977	0.5780329	0.7279634	0.002092069	0.3840056	0.1576276	0.5241131	0.04491025	0.850626	5.84E-05
TRINITY_DN292998_c4_g1	O65731	40S ribosomal protein S5 (Fragment)	translation [GO:0006412]	small ribosomal subunit [GO:0015935]	RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]	GO:0003723; GO:0003735; GO:0006412; GO:0015935	green	0.3888423	0.1520193	3.719434	2.197835	0.3455804	0.1371359	0.3567794	0.1917594	-0.5527769	0.03258783	0.1006591	0.7211381	0.5333083	0.04063406	0.1032734	0.7141723	0.3278151	0.2329501	0.1802526	0.5203214	0.6436498	0.009621367	0.2339895	0.4012657	0.4958784	0.06012554	0.3338618	0.2239302	0.5321872	0.04113852	0.7507192	0.001259527
TRINITY_DN6178_c0_g1	Q54GN8	Ribosome biogenesis protein NSA2 homolog	rRNA processing [GO:0006364]	"nucleolus [GO:0005730]; preribosome, large subunit precursor [GO:0030687]"	NA	GO:0005730; GO:0006364; GO:0030687	green	0.3838512	0.1578088	3.506316	1.604214	0.2359418	0.07432739	0.3853575	0.1560464	-0.6074886	0.01630365	-0.1292773	0.6460997	0.5685243	0.02700775	0.1409552	0.6163215	-0.03003368	0.9153828	-0.07596829	0.7878627	0.318621	0.2470924	0.4821968	0.06871401	0.38366	0.1580334	-0.1434074	0.6101366	0.09042518	0.7485971	0.6129719	0.01510973
TRINITY_DN312721_c0_g7	A7HNA3	60 kDa chaperonin (GroEL protein) (Protein Cpn60)	protein refolding [GO:0042026]	cytoplasm [GO:0005737]	ATP binding [GO:0005524]; unfolded protein binding [GO:0051082]	GO:0005524; GO:0005737; GO:0042026; GO:0051082	green	0.3828934	0.1589364	3.521685	2.99394	0.390655	0.1649713	0.3578974	0.190271	-0.7330159	0.001877156	0.04815927	0.8646672	0.5525117	0.03268866	0.2217154	0.4271	0.2234565	0.4233845	0.1069214	0.7044875	0.5906815	0.02041985	0.1404387	0.6176273	0.7924702	0.0004268	0.4275185	0.1119364	0.5305129	0.0419006	0.8522218	5.47E-05
TRINITY_DN299782_c2_g4	Q8NK13	E3 ubiquitin ligase complex SCF subunit scon-3 (Sulfur control protein 3) (Sulfur metabolite repression control scon-3)	negative regulation of mitotic metaphase/anaphase transition [GO:0045841]; nuclear membrane biogenesis involved in mitotic nuclear division [GO:0101026]; regulation of strand invasion [GO:0060542]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]	nuclear SCF ubiquitin ligase complex [GO:0043224]; RAVE complex [GO:0043291]; single-stranded DNA-dependent ATP-dependent DNA helicase complex [GO:0017117]	ubiquitin protein ligase activity [GO:0061630]	GO:0017117; GO:0031146; GO:0043224; GO:0043291; GO:0045841; GO:0060542; GO:0061630; GO:0101026	green	-0.3807589	0.1614683	-5.349282	2.075986	0.1802839	0.04890257	-0.3840439	0.1575826	-0.01749929	0.9506435	-0.2750129	0.3211876	0.01825404	0.9485172	0.598433	0.01843304	-0.3450453	0.2078342	0.1115755	0.6921929	0.1636422	0.5600607	0.05595773	0.842986	0.4163762	0.1226331	0.7021576	0.003518464	0.0791778	0.7791011	0.5706934	0.02629989
TRINITY_DN274890_c0_g1	Q55C77	"GDP-L-fucose synthase (EC 1.1.1.271) (GDP-4-keto-6-deoxy-D-mannose-3,5-epimerase-4-reductase)"	'de novo' GDP-L-fucose biosynthetic process [GO:0042351]	NA	coenzyme binding [GO:0050662]; GDP-L-fucose synthase activity [GO:0050577]; isomerase activity [GO:0016853]	GO:0016853; GO:0042351; GO:0050577; GO:0050662	green	0.379137	0.1634101	2.208871	2.450471	0.6273291	0.3514664	0.3834134	0.1583235	-0.5439542	0.0360701	0.04729088	0.8670873	0.6181575	0.01404382	0.07662878	0.7860577	0.1082711	0.7009148	0.06340959	0.8223655	0.5516048	0.03303526	0.5274487	0.04332229	0.3954835	0.1445386	-0.07441359	0.7921155	-0.1906875	0.4960313	0.5305896	0.04186543
TRINITY_DN102663_c0_g1	Q5RBJ3	Thiopurine S-methyltransferase (EC 2.1.1.67) (Thiopurine methyltransferase)	NA	cytoplasm [GO:0005737]	thiopurine S-methyltransferase activity [GO:0008119]	GO:0005737; GO:0008119	green	0.3768915	0.1661238	3.135018	2.198743	0.4663845	0.2197055	0.3428946	0.2108706	-0.7356002	0.001774301	-0.1267322	0.6526582	0.5813322	0.02302953	-0.01320015	0.9627601	-0.02339345	0.9340482	-0.04182875	0.882334	0.2809943	0.3103423	0.2211724	0.4282623	0.6342684	0.01109936	0.3072841	0.2652416	0.2442944	0.380231	0.7134305	0.002822323
TRINITY_DN293477_c0_g1	Q9ZPY9	Phosphatidylinositol 4-kinase gamma 4 (AtPI4Kgamma4) (PI-4Kgamma4) (PI4K gamma 4) (EC 2.7.1.67) (Ubiquitin-like domain kinase gamma 4) (UbDK gamma 4)	phosphatidylinositol phosphorylation [GO:0046854]; protein autophosphorylation [GO:0046777]; response to salt stress [GO:0009651]	cytosol [GO:0005829]; membrane [GO:0016020]	1-phosphatidylinositol 4-kinase activity [GO:0004430]; ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]	GO:0004430; GO:0004674; GO:0005524; GO:0005829; GO:0009651; GO:0016020; GO:0046777; GO:0046854	green	0.3748275	0.1686444	2.374459	4.190789	0.6302723	0.3547445	0.3634229	0.1830253	-0.6856256	0.004779852	0.1873058	0.5038443	0.4609938	0.0837212	0.3509375	0.1996586	0.14851	0.5973451	0.02053462	0.9420946	0.5866498	0.02151589	0.07206071	0.798562	0.7477682	0.001349092	0.4881793	0.0648563	0.5117596	0.05116808	0.8678496	2.75E-05
TRINITY_DN299656_c1_g1	Q6DKE1	"Cytochrome c, testis-specific"	NA	mitochondrial intermembrane space [GO:0005758]; respirasome [GO:0070469]	electron transfer activity [GO:0009055]; heme binding [GO:0020037]; metal ion binding [GO:0046872]	GO:0005758; GO:0009055; GO:0020037; GO:0046872; GO:0070469	green	0.3706603	0.1738097	4.710914	2.447709	0.2343497	0.07359868	0.3333495	0.2246859	-0.3849515	0.1565201	0.05913272	0.8341879	0.3939867	0.1462025	-0.02417499	0.9318495	0.4523981	0.09042218	0.230684	0.4081404	0.5319146	0.04126188	0.1946672	0.48691	0.2984471	0.2799329	0.2363277	0.3964399	0.6724501	0.006021773	0.5735286	0.02539596
TRINITY_DN48344_c0_g1	P08760	"GTP:AMP phosphotransferase AK3, mitochondrial (EC 2.7.4.10) (Adenylate kinase 3) (AK 3) (Adenylate kinase 3 alpha-like 1)"	ADP biosynthetic process [GO:0006172]; AMP metabolic process [GO:0046033]; GTP metabolic process [GO:0046039]; ITP metabolic process [GO:0046041]; UTP metabolic process [GO:0046051]	mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]	adenylate kinase activity [GO:0004017]; ATP binding [GO:0005524]; GTP binding [GO:0005525]; nucleoside triphosphate adenylate kinase activity [GO:0046899]	GO:0004017; GO:0005524; GO:0005525; GO:0005739; GO:0005759; GO:0006172; GO:0046033; GO:0046039; GO:0046041; GO:0046051; GO:0046899	green	0.3679093	0.1772761	3.510373	1.7476	0.4066138	0.1742067	0.3503279	0.2004946	-0.4563535	0.08729324	-0.1720423	0.539803	0.5741716	0.02519426	-0.06221659	0.8256598	-0.07056141	0.8026761	-0.06218901	0.825736	0.2982786	0.2802176	0.5983139	0.0184624	0.06942135	0.8058077	-0.1123658	0.6901121	-0.02700656	0.9238874	0.5642151	0.02845675
