Uniprot	annot	BPGO	CCGO	MFGO	GOterms	moduleColor	GS.exposed	p.GS.exposed	logFC	logCPM	FDR	edgeR.pvalue	MM.blue	p.MM.blue	MM.brown	p.MM.brown	MM.magenta	p.MM.magenta	MM.yellow	p.MM.yellow	MM.pink	p.MM.pink	MM.cyan	p.MM.cyan	MM.tan	p.MM.tan	MM.lightcyan	p.MM.lightcyan	MM.lightgreen	p.MM.lightgreen	MM.black	p.MM.black	MM.purple	p.MM.purple	MM.grey	p.MM.grey	MM.grey60	p.MM.grey60
TRINITY_DN271680_c0_g1	H2L099	Germinal center kinase 1 (EC 2.7.11.1)	activation of protein kinase activity [GO:0032147]; epithelial tube morphogenesis [GO:0060562]; meiotic cell cycle [GO:0051321]; negative regulation of apoptotic process [GO:0043066]; negative regulation of MAP kinase activity [GO:0043407]; oogenesis [GO:0048477]; positive regulation of endocytic recycling [GO:2001137]; positive regulation of GTPase activity [GO:0043547]; regulation of Golgi organization [GO:1903358]; regulation of oocyte development [GO:0060281]; signal transduction by protein phosphorylation [GO:0023014]; stress-activated protein kinase signaling cascade [GO:0031098]	cytoplasm [GO:0005737]; cytoplasmic side of apical plasma membrane [GO:0098592]	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; mitogen-activated protein kinase binding [GO:0051019]; protein serine/threonine kinase activity [GO:0004674]	GO:0004674; GO:0005524; GO:0005737; GO:0023014; GO:0031098; GO:0032147; GO:0043066; GO:0043407; GO:0043547; GO:0046872; GO:0048477; GO:0051019; GO:0051321; GO:0060281; GO:0060562; GO:0098592; GO:1903358; GO:2001137	blue	0.466556282261286	0.0795777214808764	4.89526964108157	1.37826746331509	0.13001649967085	0.0298260790844277	0.504522447541796	0.0551191908494514	-0.354931799159788	0.194235477270781	0.315484759243212	0.252034621294897	0.337297612799992	0.218904352548731	0.0533797546889994	0.850142401276747	-0.0340961849866169	0.903982868986274	-0.277023935903892	0.317517245809806	0.216352114879435	0.43864943855534	-0.0603022294984775	0.83095172356105	-0.23971178719213	0.3895104412455	-0.125338732236812	0.65625926295827	0.378551863768376	0.164114408357919	-0.17314803472263	0.537160821340846
TRINITY_DN254214_c0_g1	A0M0D7	30S ribosomal protein S6	translation [GO:0006412]	ribosome [GO:0005840]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	GO:0003735; GO:0005840; GO:0006412; GO:0019843	blue	0.464720558422229	0.0809286055766992	6.94122517579781	1.94855811565489	0.083325896007264	0.0161536470450269	0.474500867146812	0.0739166004736897	-0.394718922013788	0.145386893501596	0.401669115084132	0.137797543356608	0.0720422869253766	0.798612493242596	0.00908713009349155	0.974359345889799	-0.383262005394502	0.158501774462124	-0.165258640050272	0.556137436652239	0.581953634402196	0.0228485708773094	-0.369135944148131	0.175724892929964	-0.219844285901207	0.431111509784715	0.262029925765599	0.345463613241594	0.0299887702398744	0.915508895729074	0.0856515925700804	0.761504023794231
TRINITY_DN312042_c0_g2	P80314	T-complex protein 1 subunit beta (TCP-1-beta) (CCT-beta)	binding of sperm to zona pellucida [GO:0007339]; chaperone-mediated protein complex assembly [GO:0051131]; chaperone mediated protein folding independent of cofactor [GO:0051086]; positive regulation of establishment of protein localization to telomere [GO:1904851]; positive regulation of telomerase activity [GO:0051973]; positive regulation of telomerase RNA localization to Cajal body [GO:1904874]; positive regulation of telomere maintenance via telomerase [GO:0032212]; protein stabilization [GO:0050821]; scaRNA localization to Cajal body [GO:0090666]; toxin transport [GO:1901998]	cell body [GO:0044297]; chaperonin-containing T-complex [GO:0005832]; cytosol [GO:0005829]; microtubule [GO:0005874]; myelin sheath [GO:0043209]; zona pellucida receptor complex [GO:0002199]	ATP binding [GO:0005524]; protein folding chaperone [GO:0044183]; ubiquitin protein ligase binding [GO:0031625]; unfolded protein binding [GO:0051082]	GO:0002199; GO:0005524; GO:0005829; GO:0005832; GO:0005874; GO:0007339; GO:0031625; GO:0032212; GO:0043209; GO:0044183; GO:0044297; GO:0050821; GO:0051082; GO:0051086; GO:0051131; GO:0051973; GO:0090666; GO:1901998; GO:1904851; GO:1904874	blue	0.463843271472394	0.0815799273415715	3.40045434399716	1.40458971729639	0.230161761933872	0.0713077697779659	0.445791147796482	0.0958240162579664	-0.650397055982481	0.00865702188311427	0.497216054845432	0.0593299867852668	0.496097050768938	0.0599949942966087	-0.127764187685288	0.649996061882393	-0.282406720538705	0.307812813787683	-0.0456776490843617	0.8715860799228	0.0381512875154284	0.892621054424329	0.0307069400322786	0.913492414341647	0.022437148455851	0.936739150745475	-0.106229733699156	0.706320661651136	0.143110363592287	0.61088436567488	0.248599760352312	0.371622824604942
TRINITY_DN314626_c2_g4	Q9LZF8	Serine/threonine-protein kinase PCRK2 (EC 2.7.11.1) (Protein PTI-COMPROMISED RECEPTOR-LIKE CYTOPLASMIC KINASE 2)	defense response [GO:0006952]; pattern recognition receptor signaling pathway [GO:0002221]; regulation of salicylic acid biosynthetic process [GO:0080142]	plasma membrane [GO:0005886]	ATP binding [GO:0005524]; protein kinase activity [GO:0004672]	GO:0002221; GO:0004672; GO:0005524; GO:0005886; GO:0006952; GO:0080142	blue	0.463214896020807	0.0820487395636955	2.70191150404583	6.82516804994126	0.130180444051951	0.0299596541793011	0.516059278415929	0.0489215599197478	-0.329755996193171	0.230030596168159	0.419301320078759	0.119759732368095	0.304167199135271	0.270369025485334	-0.471971166178379	0.0756868158652539	0.464246870328126	0.0812798224835414	-0.0121684904421172	0.965668963419144	-0.395573511493045	0.14443888669459	0.0447119702702509	0.874280818913842	0.062474560666216	0.824947254363946	-0.440750454943596	0.100094931272176	0.0994709025813734	0.724310594000033	-0.26288807345472	0.343828118835734
TRINITY_DN292371_c6_g1	P09189	Heat shock cognate 70 kDa protein			ATP binding [GO:0005524]	GO:0005524	blue	0.462852011915906	0.0823203486330888	2.24644003220004	2.50936532113849	0.622701488284183	0.347516715139287	0.506375505161392	0.054086944768735	-0.29674614873198	0.282815317104662	0.433065210986027	0.106860250121122	0.212815205366016	0.446351218176949	0.108703384126405	0.699771910725188	0.0370840110821655	0.895609616600362	-0.26543306461705	0.339003388354685	-0.0820104804622614	0.771388508520744	0.0589388476844329	0.834724660120634	-0.123836690880701	0.660148661492857	-0.296454373043181	0.28331152411062	-0.444775331442099	0.096674208256333	-0.363377681103901	0.183083805601018
TRINITY_DN310742_c0_g3	Q8W4I6	GTP-binding protein BRASSINAZOLE INSENSITIVE PALE GREEN 2, chloroplastic (Protein BRZ-INSENSITIVE-PALE GREEN 2)	brassinosteroid mediated signaling pathway [GO:0009742]; chloroplast organization [GO:0009658]; chloroplast rRNA processing [GO:1901259]; developmental process [GO:0032502]; positive regulation of carotenoid biosynthetic process [GO:1904143]; positive regulation of chlorophyll biosynthetic process [GO:1902326]; regulation of transcription, DNA-templated [GO:0006355]; response to absence of light [GO:0009646]; response to brassinosteroid [GO:0009741]; response to light stimulus [GO:0009416]; response to salt stress [GO:0009651]	chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]	GTP binding [GO:0005525]; hydrolase activity [GO:0016787]; rRNA binding [GO:0019843]	GO:0005525; GO:0006355; GO:0009416; GO:0009507; GO:0009570; GO:0009646; GO:0009651; GO:0009658; GO:0009741; GO:0009742; GO:0016787; GO:0019843; GO:0032502; GO:1901259; GO:1902326; GO:1904143	blue	0.46145630054608	0.0833709665877758	1.44520980921935	7.32737649308954	0.361975095218603	0.147363043610804	0.406333293977865	0.132857645696233	-0.449575302965548	0.0927031060082709	-0.0487558697177079	0.863005141107575	0.40624992841555	0.132944866870216	-0.287695801703842	0.298447516758022	-0.0834311509840214	0.767527860356498	0.265631807531131	0.338628232084206	0.0767096775931263	0.785836693531564	0.14141626224393	0.615156729143445	0.224020681389317	0.422184161302538	-0.498620762559289	0.0585028094910478	0.0525379194549101	0.852481704041253	-0.00800500307867218	0.977411958163688
TRINITY_DN274797_c0_g1	P04712	Sucrose synthase 1 (EC 2.4.1.13) (Shrunken-1) (Sucrose-UDP glucosyltransferase 1)	protein tetramerization [GO:0051262]; response to anoxia [GO:0034059]; seed maturation [GO:0010431]; sucrose metabolic process [GO:0005985]		sucrose synthase activity [GO:0016157]	GO:0005985; GO:0010431; GO:0016157; GO:0034059; GO:0051262	blue	0.454167857974372	0.0890125886091374	3.35406264894946	3.22455647455795	0.341845019936399	0.134749894772991	0.545469316663296	0.0354531623583459	-0.00980636652069127	0.972330605388749	0.299295184020615	0.278502347386447	-0.231076960133951	0.407319928812845	-0.294478261744777	0.286685816856096	0.40747123370076	0.131670965562748	-0.00527648937113353	0.985110126772919	-0.00785596169335549	0.977832418218705	-0.288682340298218	0.296719390050919	-0.340004398340755	0.214995389325806	-0.411860593171028	0.127161237762993	-0.393033695441209	0.147268579107766	-0.598699254993829	0.0183675279756793
TRINITY_DN292371_c6_g4	P41753	Heat shock 70 kDa protein			ATP binding [GO:0005524]	GO:0005524	blue	0.452365346878539	0.0904484484872301	1.97483119992742	3.15780024311447	0.667382839860628	0.38944518855102	0.48409949195857	0.0674695990001305	-0.344631647471025	0.208416017762513	0.29022243290608	0.29403338658026	0.106986412819801	0.704315372680431	0.0236705901358402	0.933268454748803	-0.0592195642590719	0.83394754665941	-0.258999057714252	0.351274745516541	0.0667476195359194	0.813162756625132	0.0764706472044736	0.786489776230391	-0.129735882896838	0.644920545414546	-0.383766150974574	0.157908697300642	-0.331696590259476	0.227134508889114	-0.175812241603523	0.530817924923625
TRINITY_DN296771_c3_g2	Q9SF38	Pentatricopeptide repeat-containing protein At3g09650, chloroplastic (Protein HIGH CHLOROPHYLL FLUORESCENCE 152)	mRNA processing [GO:0006397]	chloroplast stroma [GO:0009570]	mRNA binding [GO:0003729]; nucleotide binding [GO:0000166]	GO:0000166; GO:0003729; GO:0006397; GO:0009570	blue	0.44215126591138	0.098894921000258	2.10776211750488	5.44628198363563	0.347129033690756	0.138178665430375	0.483872848476265	0.0676169703053862	-0.242824492470232	0.38319430041829	0.443949331492048	0.0973694269048757	-0.0841582830320417	0.765553846011348	-0.22077382590714	0.429116275627869	0.0814181041980696	0.77299975819678	0.342838952064589	0.210949599934008	0.0155777888464448	0.956057908977455	-0.237053527894189	0.394948188680044	-0.201184570153721	0.472146921239083	-0.226125547241717	0.417721261911931	-0.547295196023679	0.0347202015358133	-0.0822786092986432	0.770659488872914
TRINITY_DN1545_c0_g1	P49967	Signal recognition particle 54 kDa protein 3 (SRP54)	SRP-dependent cotranslational protein targeting to membrane, translocation [GO:0006616]	cytosol [GO:0005829]; signal recognition particle, endoplasmic reticulum targeting [GO:0005786]	7S RNA binding [GO:0008312]; endoplasmic reticulum signal peptide binding [GO:0030942]; GTPase activity [GO:0003924]; GTP binding [GO:0005525]	GO:0003924; GO:0005525; GO:0005786; GO:0005829; GO:0006616; GO:0008312; GO:0030942	blue	0.43895212855077	0.101650370072354	3.75622982107077	1.72470449000233	0.357004351299602	0.144636413194018	0.497365824519133	0.0592413899935294	-0.0821848827797098	0.770914303138542	0.0844267304354929	0.76482540392636	-0.248291564602902	0.372235471029947	-0.125279832207444	0.656411625747703	0.245987959130861	0.376832083711799	0.103621979736784	0.713245191593211	0.0906670200418711	0.747944815188213	-0.295919247647922	0.284222928569172	-0.30087046727483	0.275856749167001	-0.192828665610669	0.491113946022462	-0.244757829891675	0.379299222939687	-0.195608036638252	0.484765466649705
TRINITY_DN296270_c3_g1	P90519	Elongation factor 1-alpha (EF-1-alpha)		cytoplasm [GO:0005737]	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; translation elongation factor activity [GO:0003746]	GO:0003746; GO:0003924; GO:0005525; GO:0005737	blue	0.437306791920436	0.103088214736405	3.82588165646437	4.0171726143548	0.244220075145317	0.0778032291092996	0.477958872259541	0.0715451190991041	-0.334144187824603	0.223514508604353	0.616316249766312	0.0144154081059281	0.192852536482534	0.491059255024566	-0.0924184881922043	0.743225612630868	-0.0230697395067608	0.934959010947539	0.06103935871103	0.828913259695819	0.277302848383322	0.317010123932338	-0.385595871967011	0.155768623705715	-0.261354238114296	0.346754428286487	0.111583882903517	0.692170761244954	-0.0642486374162501	0.820050243992335	0.000297108606139601	0.999161538238177
TRINITY_DN299750_c1_g1	Q10RB4	Beta-galactosidase 5 (Lactase 5) (EC 3.2.1.23)	carbohydrate metabolic process [GO:0005975]	apoplast [GO:0048046]; cell wall [GO:0005618]; vacuole [GO:0005773]	beta-galactosidase activity [GO:0004565]; carbohydrate binding [GO:0030246]	GO:0004565; GO:0005618; GO:0005773; GO:0005975; GO:0030246; GO:0048046	blue	0.431501513809675	0.108274755231678	4.19407821232276	1.62309894674474	0.129148626585077	0.0295018025834085	0.403018572952495	0.136355725992241	-0.344554515605397	0.208524625896429	-0.277459147141588	0.316726143977343	-0.0166831405021793	0.952942990084947	-0.446058863275522	0.095600828505114	0.110356951809229	0.695405140131162	-0.339193364118323	0.216161961131941	-0.120655301888058	0.668413187842249	-0.0897734717408743	0.750355629683582	0.110866543531947	0.694061182732429	-0.37129627649747	0.173014810374655	0.207881106097086	0.457207368345465	-0.0729014737037221	0.796257026165728
TRINITY_DN256610_c0_g2	Q9LZL3	Aspartic proteinase PCS1 (EC 3.4.23.-) (Aspartic protease 38) (AtASP38) (Protein EMBRYO DEFECTIVE 24) (Protein PROMOTION OF CELL SURVIVAL 1)	programmed cell death [GO:0012501]; protein catabolic process [GO:0030163]; proteolysis [GO:0006508]	endoplasmic reticulum [GO:0005783]	aspartic-type endopeptidase activity [GO:0004190]; peptidase activity [GO:0008233]	GO:0004190; GO:0005783; GO:0006508; GO:0008233; GO:0012501; GO:0030163	blue	0.427636194551911	0.111827000494275	2.25448448769299	2.20738783184657	0.502246164239409	0.246498198216369	0.41625596735933	0.1227522644151	-0.198854099584023	0.477400842457393	-0.129845081088764	0.644639870809933	0.0997676431392194	0.723517870148318	-0.0871420954330523	0.757467532924887	0.118330939259541	0.674473835539982	0.334276030878859	0.223320548153497	0.0188857678822705	0.946737836124678	0.0604281091305206	0.830603543702163	0.261308189039313	0.346842497254946	-0.120567881586287	0.66864079062059	-0.241104346276155	0.386677884368313	-0.0218575609812584	0.938370380394156
TRINITY_DN298612_c2_g16	Q09533	60S ribosomal protein L10 (QM protein homolog)	ribosomal large subunit assembly [GO:0000027]; translation [GO:0006412]	cytosolic large ribosomal subunit [GO:0022625]	structural constituent of ribosome [GO:0003735]	GO:0000027; GO:0003735; GO:0006412; GO:0022625	blue	0.420840784589808	0.118266232961175	5.27970989218473	1.43170705215902	0.133608186316683	0.0310817105486307	0.485234964444168	0.0667347668190727	-0.139284408746493	0.620549395605899	0.297409975984026	0.281688312140972	-0.257321375771423	0.354514640191418	-0.081512802206223	0.772742123859895	0.0948111250772531	0.736792541601218	-0.288650846593634	0.296774466713208	0.0271458308609849	0.923495901064839	-0.245651969885898	0.377505076195692	-0.291461651526191	0.291882564792211	-0.178169492408481	0.525233856973569	-0.426879187498696	0.11253202998807	-0.320648841827554	0.243928795605757
TRINITY_DN22695_c0_g1	Q8GWE1	Ubiquitin carboxyl-terminal hydrolase 3 (EC 3.4.19.12)	protein deubiquitination [GO:0016579]; ubiquitin-dependent protein catabolic process [GO:0006511]	cytoplasm [GO:0005737]; cytosol [GO:0005829]	thiol-dependent ubiquitin-specific protease activity [GO:0004843]	GO:0004843; GO:0005737; GO:0005829; GO:0006511; GO:0016579	blue	0.413799552174959	0.125203146025903	2.36648181862318	1.40480204583053	0.999895446034155	0.999602160639538	0.432800626234891	0.107098682131706	-0.176321928606275	0.529608292734888	0.12682755419805	0.65241216150877	-0.165550627270161	0.555430025612433	0.0312672271253309	0.91191957630671	-0.173395886603137	0.536569330825601	0.317367926519064	0.249059824176027	0.462499453674501	0.082584841417135	-0.412272674680376	0.126743350239403	-0.25461461365807	0.359776674299481	0.316837408047229	0.249895679977917	-0.251966890752523	0.364965374391865	0.070180931389167	0.803720920483292
TRINITY_DN274826_c0_g2	Q8VZF1	Acetate/butyrate--CoA ligase AAE7, peroxisomal (EC 6.2.1.1) (EC 6.2.1.2) (AMP-binding protein 7) (AtAMPBP7) (Acetyl-CoA synthetase) (Acyl-activating enzyme 7) (Butyryl-CoA synthetase) (Protein ACETATE NON-UTILIZING 1)	acetate metabolic process [GO:0006083]; butyrate metabolic process [GO:0019605]; glyoxylate cycle [GO:0006097]	peroxisome [GO:0005777]	acetate-CoA ligase activity [GO:0003987]; butyrate-CoA ligase activity [GO:0047760]	GO:0003987; GO:0005777; GO:0006083; GO:0006097; GO:0019605; GO:0047760	blue	0.409544741005402	0.129527238029658	2.2220457251131	1.71047787253039	0.629504662842177	0.353702296827963	0.515549760047774	0.0491839091017886	-0.0352940382911978	0.900624762856577	0.444652307348726	0.0967775322265468	0.0167263964806051	0.952821105830912	-0.00448266047412851	0.987350075122017	0.384141439191848	0.157468167925426	0.0514116576635705	0.855613157102803	0.0182069408308834	0.948649913226741	-0.177795846107347	0.526117217684631	-0.521045348434465	0.0464083668720985	-0.274550146112135	0.322035547037312	-0.250045324379056	0.368756608167787	-0.552804757230896	0.0325772361346363
